d,b,t,r_out,n_r,n,mxx,myy,vx,vy,mzz,area,ixx,iyy,ixy,g_eff,utilization,section_param_id,section_type
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,772471.7482929744,-5054924.086295046,25425844.634756528,193343.71957431146,-21310.017943698243,4854290.978770383,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.4312890102434694,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,279826.3197630022,13454490.54732481,24267397.613731347,97367.51973675418,69314.87836002442,17473400.33486277,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.35715906270193926,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-1011737.454280031,-2451434.1348502934,18382158.729940668,-64389.865560351114,-197375.81595101958,-18323965.901503455,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.4455041863586717,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,476009.9663435051,22413421.066999134,10539535.53456565,263518.01326920424,-34123.61794829168,-15578464.749901082,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.6158078785019184,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-950534.4901016577,26307553.25408895,27164381.4256223,-65950.19315462944,-88278.01090389068,8940595.442437228,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.26174014405901214,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-264244.02841354033,-25162953.63183956,-25451328.778926134,41825.71275795385,210764.4118570803,13117746.983784772,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.34977469174462944,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,730381.7317356525,2912699.0679642335,6425537.47866793,53444.4628920657,-276769.8068217573,13415444.840564601,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.4379814482245511,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-642133.4285977072,-25032797.946044024,14027257.820682362,-81883.95888242664,193112.87295776006,-5899221.58530584,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.3522629390404871,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-178705.96357985295,6855698.890568543,24912763.801782273,-104367.56490484701,-26805.48864600304,21648373.88520792,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.3634025324399437,0,rectangular_hollow_section
292.94033820672473,184.12359884132417,16.722934093201644,17.628862332521013,4,-759099.9854908634,-15167384.636608403,-17897868.934696462,-64290.93126923096,134112.53670962132,1588077.6093022674,14527.23537508926,32006895316398.25,15201913672502.219,-0.265625,76923.07692307695,0.2575797167378335,0,rectangular_hollow_section
261.6630339537711,194.14330014945023,14.020466912770653,9.775480914457166,4,-494041.9448657726,-11037439.136706252,-10408375.744894382,-3421.483882689674,249276.70826664264,13972990.575613491,11899.381254933773,22354608740619.92,13896971923283.426,0.1015625,76923.07692307676,0.2909366245382385,1,rectangular_hollow_section
