d,b,t,r_out,n_r,section_param_id,n,mxx,myy,vx,vy,mzz,utilization
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,799935.4928304346,3825161.5077763386,27560619.146129176,172023.36936064565,-13485.700894934824,8089969.016607162,0.6347483759750658
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,-65721.91307444684,4223210.270586509,-12029147.850572646,130359.227238369,165956.42375444173,-10295581.365104795,0.9313965232618882
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,-421143.7308150141,-24462949.877210956,-3310718.634977132,-201533.02032392749,-118514.72977381709,2272758.523661893,0.7901670780049482
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,560837.9375149845,-14262380.117304834,-17633272.968864977,-2700.75023470039,-212124.33639987913,-2069499.036582768,0.8535496949463685
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,438932.22553210333,-29129072.446308773,2543950.9237965345,36117.61689194525,-182708.95013070636,-18382198.650971927,1.0547125773500847
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,-481759.9862889097,29863207.42444383,-29135407.711516563,-29298.63249824455,124265.5659241323,-14817066.275223978,1.026927420343336
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,-666053.734571089,-25956466.9896132,5225025.284808382,261411.73982312233,-43313.047209260374,-6181468.762452064,0.7933264822781754
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,-396188.0280028251,23844744.47217715,3441907.311736364,-181133.74202232866,-180553.57044744308,17652085.825580306,1.2138534714619702
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,77818.518338789,13622681.377099458,-10622762.598062258,-89968.13581927147,90309.64669807395,-5580739.670112845,0.5605985004548028
84.24164846995362,143.57795499396514,15.955904137416288,14.214399250670326,4,55,707075.0521852628,21891307.563340876,20517802.456755638,4021.171706475725,-140979.9208326156,14299488.181294002,0.9822693133968616
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-475533.07101341453,-12042332.75126201,-12320176.562290516,236277.78186542884,103848.94821406424,21468532.958848923,0.4876640576666868
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-949604.9093818221,-27655439.83489771,4578418.360778578,-71183.76205920987,-205861.90087309032,-8324845.040358316,0.32359001511473523
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-277625.77883692295,-6906509.595693465,20018170.05396696,188496.3302409983,173375.06819559674,-6151756.904752705,0.3891413215645931
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-393448.4375696195,-23075126.180480666,10355565.35520091,-182184.95500892095,261422.38345452468,10603736.522249468,0.49482929677653964
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-870857.531525264,-24560958.416365594,20677493.5021803,186427.855153643,-153812.3803613711,16621563.308070779,0.43051174222486754
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-221880.508955079,-23068141.63095775,16188964.522883378,268560.72107200924,80400.9871263266,15955810.028458245,0.4865547083429571
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,189834.33700111648,11391726.800114777,-10490572.455051973,2953.6390994615504,118942.0023999149,461158.63767158985,0.12766180936780905
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-797962.6366341709,-11722045.162584525,-7610081.012292296,109286.46455602796,231557.76601257722,-6387449.936652508,0.40077665236857024
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,1043163.0305213141,25123589.325060014,-19520800.10858002,-95115.72765991325,8533.707102992921,-19940829.031336904,0.359902727998713
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-202443.3712391518,-16517923.11694017,-6019243.899446301,-237562.02292955414,-93582.12759081554,-22263474.801408283,0.4856668442897058
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,108711.51597311115,-3413310.1330909207,-12107844.562955875,-175883.31963070776,-241001.84352085204,-8551022.516352996,0.43457274669280954
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-1020571.9555360595,1452934.601520609,23479613.16708935,100573.25597145036,57555.95753057295,14006818.019240186,0.3825318623509037
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-377152.2375043081,-3393832.1852322333,8780947.292467661,264880.25070823735,58585.48230213509,-22101893.344019677,0.49297440742056
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-400847.47634934995,12916402.272720698,-22836752.17684092,-247823.3601738993,-13575.878489241237,22187705.782733925,0.4545368033031408
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,128395.9435562829,-19882388.564328287,-17928842.67211806,28179.369533457386,-129312.12534463892,5315177.560791355,0.15295055751199516
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-471350.4205839924,-2895827.6903330795,-19490446.553752847,-53533.41629142829,124698.20402189472,10301328.475763906,0.21059745837076013
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-20562.888135681278,14746482.254497271,8184141.953374535,264803.5872651906,-15065.364351759374,14975344.305679165,0.4256777656086588
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-984649.8303274685,-22837299.173918605,-27187278.401233092,102753.03488828486,-129518.83757504291,-7700123.600805692,0.36883379968450586
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,277300.12780566886,6296276.397282507,-7693354.2914335765,216670.8730846888,101744.76169792563,7540958.204130344,0.39352824538607173
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,129165.4037587326,-22545100.449179847,-5432537.340395708,-177773.9462273686,-148409.98760937218,7023483.99731569,0.36534065327103155
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,231318.6565259779,-1728808.6936114505,-14141934.09033478,-43897.705098909064,270607.4464939458,17198330.518582553,0.3329736145823479
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-190888.7282439412,-4691493.200537413,8372173.365043618,-179697.43661451765,52472.92879538966,-14788150.425081778,0.3387127540695567
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,668698.6906808906,10033773.276372131,25594883.79375843,171424.95236078172,271819.5941027126,-17018789.24769301,0.5509391056068844
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,446247.3620834346,15542282.358359609,18723756.048815705,188971.98283429496,275023.6858665679,15653474.964740567,0.5046653966698303
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,716581.9681185544,-10929811.164174572,1900019.763228912,-23389.58778375073,-207975.39419640036,22007710.90703836,0.31634829446542384
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,931624.8546515168,-51111.9534230195,3055380.8979776874,-67281.95015043233,65798.53447923,-7739736.1927584335,0.2728597239508723
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,953822.8916523515,11524831.071746927,4060144.777994916,115631.46805764944,-24492.815512175235,-2858037.2613609396,0.29068173827093974
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-868711.2741330643,-10900811.395507086,15972174.548952922,-220933.31836871742,-218742.0649628092,16153979.940955997,0.5395239423715908
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,1014140.1705943022,-17530091.6628678,-10927185.722727243,215689.7286295687,-198239.93357099066,2398135.4995713606,0.4796728851639646
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-1010365.5409392017,-21197404.194214985,13469701.14834427,105170.14785498212,122944.1760317972,-19597558.110283643,0.39452924113340343
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,241696.6922793053,-27884420.132820643,-2959260.4188855365,-54225.74773277913,274298.9520383945,-11723129.470112814,0.335913312538881
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-959144.6156400867,-4461714.095747657,-13648102.58323979,29718.501142592286,-141716.14156919057,-19089107.598404273,0.2919052705817114
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-447146.1519794663,-19417317.897072565,5520345.633879855,-177490.7980687105,-251739.67539111193,-16238934.263861366,0.48207875267298483
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,228062.58527466538,1365330.9698507264,-29677675.60739023,164610.5238784087,63691.53077271511,15094292.64125564,0.3601100137410706
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-280204.01109091425,10953480.861219171,-10193006.144023765,-146830.96904819697,138899.63546325633,7909871.593299568,0.3231668455834552
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-410105.3304510107,25779884.056754347,-20359034.863370713,10401.303166554717,1501.2792143957922,-15667739.89169461,0.22849344249564738
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,147653.34222462913,22857038.37851702,-20644619.9535221,206347.4468762444,124278.49901984859,2905946.8770121858,0.36657482011836917
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,649442.4914469947,6367168.460646834,-15615640.031799102,246917.12826610426,71594.3481386801,14841282.9586538,0.47766216565243014
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,184069.74562460184,-25327970.48828768,-4450676.926505655,132879.48310756678,149483.71565412643,14310386.258806922,0.3633006831236077
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,226625.89661449753,-16815604.712572142,-6312908.392290637,-28573.761865818145,195704.14675178146,13396907.311470635,0.23435864635217243
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-863513.9866596045,-12462580.02488352,-7906547.90739828,-175040.8592710914,-161750.63431963345,-5096752.768938459,0.3916760755732722
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-43341.84081467532,16672831.84585819,-11096928.584969733,149647.5591942562,66958.73195773637,7627124.042774394,0.27868980700183543
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,403466.5429954785,20589303.693976503,-6440975.463848956,114205.80226732587,110364.65465522133,-17812070.124456614,0.3341784975200974
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,1048199.4682257972,12379382.261649456,-19974236.856351875,-92080.47174805685,-251122.67051182868,-10711871.653726548,0.42550807020580933
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,90749.41465748474,-10992867.661941484,-5031190.738021262,98126.605312381,197665.23515767063,22437297.448329367,0.37619966308698105
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-782244.4197353155,17469472.308276165,13094935.970695846,236520.60625153594,-41527.239291657315,-1289025.2312864363,0.38183722722014846
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-649539.6498789319,-27103409.258261032,8506767.733185686,-4239.492188415257,199952.63135485776,-173380.71371968836,0.2719967159322593
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-886173.6636094956,-29502734.329030026,13788300.567226976,-13177.029794090398,-148925.29731688747,-17458776.212611374,0.35341785277419535
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,496272.4687545127,27807486.33162633,15415738.611025639,164146.22035970673,-31042.6366002376,-13745980.94201297,0.3418906002074727
292.78995768978433,192.45588667529663,10.066396223985254,17.174926159495637,4,56,-905086.2629927375,23058491.3855376,18550803.51639022,-15314.032933248614,201105.33139760862,-15510412.186749276,0.3210773167532559
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-1028849.9187360056,-26380768.94738234,18573883.37314114,181451.77723694738,-168721.9237911551,2991200.4207102433,5.876249072727329
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-733747.848101635,-21430508.979789354,-16483527.883294394,37768.96083485545,197679.6994918908,-4809730.674114466,5.353386441034221
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-828629.0253432842,-13712392.684836864,-23976910.264801405,-153739.30702097662,-259481.68290361558,8944067.118810449,5.638579678854383
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,1026504.6618423883,19011518.92765255,-7103379.70694365,136359.4960582531,275655.43834189395,15525586.037166826,6.54305830217573
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-915482.8397411709,25440510.78678381,-3761893.362781424,-163452.00739617163,-218678.4850066086,4026072.480861876,5.732448925117482
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,13766.264284945326,12264169.822906893,-25129860.422149993,-207967.3981800675,274088.4732438276,-12343509.992615549,6.451764880999934
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-102459.57013878517,-26408330.00248126,-4097648.226291422,-254700.82014647892,-44228.46979018979,-6913976.2851751875,4.733542630526388
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,847329.3614230636,29411746.65594634,24643988.390040517,70539.21452883974,-236630.36477096126,-10401860.06694371,6.484591930002435
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,405.38532728748396,-21257272.202448227,20058652.193363294,-19085.070370284724,27937.734493652475,-7425510.277786657,4.235436122432939
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,512347.0289133603,12927753.877246689,-25445503.579902608,208689.19886412157,-256886.7466162669,155019.54566684365,5.331880166076117
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-501271.143535923,-26538842.866561677,8793160.644119278,-200000.62419876066,193779.34291003225,13017144.754108563,6.556792710810053
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,173656.1493850185,-142826.50122247636,14899485.435324796,229546.83405195206,-9269.063840178947,2649997.3932684176,0.9882735342658181
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-642402.7017200654,4279104.679383103,-19783275.900340497,-247693.25318058912,84940.99460693181,-5875425.828982865,2.731387544508882
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-63376.15527226601,29599104.51570334,-1233468.1768792197,121963.5225841265,-133668.3981327865,22538615.421535328,7.000083568931887
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,658213.7501609563,-10010305.34369352,-25825923.802395873,-670.7195609061164,104318.97099040821,-21210197.099078573,4.594443675367503
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-644010.6444133187,-11426037.501423601,17402171.767375745,-66336.16577495649,-169347.7064553343,-10652010.174077481,4.34084453727766
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,2545.9362381179817,-29367414.71438002,19803781.23471441,-74149.64430548175,-181737.6849168221,1137158.337792389,5.678459032389192
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,255762.72355452063,-24786535.80171937,6131171.853242464,-180608.0482977644,77251.20676950301,-4605388.364042893,4.771006985724121
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,980314.8936394914,-27623976.29217524,6029018.092228211,217686.90835204354,-215228.74564648137,16376894.330370195,7.444853996064464
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,685658.3745747218,-8433762.97803196,27670851.793137208,195659.38587251387,-217121.9904833666,-2683531.2042262442,4.522937776288428
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,40767.25702586793,26570898.90860324,669766.4747628495,-199871.7699635592,-25645.775594837527,6301917.143676534,4.679209897884905
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,494648.3486456976,-17967886.719668295,-15874833.480621168,-181111.77028897748,-49160.28636837911,-14022811.663970795,4.711577886440785
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-592849.4982418318,-14940480.138503145,16303555.56008333,-68984.96469228147,104414.48197103536,12655998.829101264,4.544061769577498
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,967659.9540548685,-29259266.571250957,-27675155.688906282,-40042.324552261765,55453.59420128295,-11362652.12062953,6.486928220439111
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-936784.3418438585,4108711.7011818327,-21996635.850519568,39482.38792894507,-56951.24229544008,-21784643.65410059,3.9405938641219223
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,873165.7180360311,-4606627.51325668,24581454.81583669,268780.5866803346,222095.70108787483,-15347490.581108695,5.340245936526164
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,221887.0584414131,-16002683.49016471,16737271.92671647,-133234.8823150306,-123742.60210760558,719845.8928734325,3.466404915312322
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-74200.08905566845,15231577.116946537,15238462.603794634,244849.11276448867,75839.9957551416,-11274116.464680536,3.9619935671928572
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,638421.0942940966,18760709.202414345,2432637.1092435457,32696.371400822536,-187400.82970308186,2361833.883211855,4.337057970018224
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-12573.739110225812,29614847.174208444,29674011.933104895,168146.887312153,-272159.42665056133,-6259907.52220122,6.639572191580995
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-475307.25187131355,-7679335.934814487,-19481246.03092754,-225058.13801721873,-269747.2828292405,13897413.643961616,6.012082928417584
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-100362.53161696601,22120363.948705893,17664398.58109022,-148860.0563672708,-248412.73071797736,13536132.969814979,6.248535227581635
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-966992.8612877773,-22480880.601496942,22219219.13661562,17443.462792594975,-107002.82847228964,-12881890.8138264,5.9081596384004
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,406746.9198437636,8270082.656187136,6410160.912122384,-195862.72317225102,-275378.23857768986,-7265342.713751532,5.433565342013879
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,188845.41137541388,-27903928.745465685,-2901352.5106911473,-206293.84897805523,191271.51704761863,14025168.971443862,6.182357755130775
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,985626.5293804822,-6973714.616098456,-17527493.894255817,76784.91336377664,168.55333808559226,-1504713.4869929254,2.486970474585357
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-293857.8399297673,11720093.509888213,25622093.86076925,99175.52151001192,-19409.13777287086,19704507.562843353,4.0031354160980825
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,81014.98766158172,-12602215.882547542,23525161.97668165,195042.06886796415,-160802.9640202931,1633031.6165458634,3.6517448769530305
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-215648.87015628594,-11690904.857672941,-8499984.843667448,160021.38260488608,128788.16356483597,21710170.359846495,5.190997486465556
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,1026574.3877392747,194663.73229938,-8509691.675053362,269740.48310015054,53311.656435589364,10316482.202455696,2.684734089366351
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-934271.2483717256,15481771.6188864,-21637673.789192572,163702.93998497503,133130.05718709313,16618084.344667032,4.999094128021134
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-809170.5362756369,-22978286.420411967,6613619.996251337,266562.94286496256,-138536.81697309169,9050217.62902297,4.977268306895382
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-238874.11118397128,24901916.44503923,26786428.691108756,-211603.9081240728,95842.45928853238,15710005.835493602,5.825033507370541
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,518202.56874958775,-23107106.715750873,-23359835.891789734,-123274.01131523808,-58349.83469956732,5883129.04966177,4.916064619495824
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-683879.0849003539,-6044836.598735116,25990363.293436617,141148.07818755176,-65954.40474746109,-10433999.56840935,3.2669423022338395
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,455706.1606375419,15718358.47826248,23982542.68080592,182472.71631134447,208414.3331168099,19894425.920779996,6.067468388019805
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,332034.1397621087,5120672.542699393,-14016233.533546986,-122449.51551776574,-262404.8857436789,-11761128.681109827,5.619448788040371
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-394738.6036548045,26993070.197425816,-11545770.96245271,-212085.55259134184,236130.8748402134,14755406.514164232,6.613712794821312
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,345869.0288326808,-28510382.84599291,-26381344.197872836,-180879.77817002067,-34977.115738267574,-15031455.408599053,6.287979300347969
23.649984589211822,143.47381958480958,16.071834317521333,9.848636866081723,4,57,-1055894.3601100696,-1511405.7564081699,-18189819.643134873,-99334.2607696589,232193.053230095,11989873.55187554,5.373415165278365
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-46379.633565616095,-17236982.999499872,-21357084.61192685,-207761.36880581308,-36783.62542947242,-19300938.55148143,1.4517427820568118
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-170469.16433060216,4029993.079424713,25503061.170298114,89451.60742961848,38454.777566685574,-18152787.70190291,0.8245294843078537
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-616880.8280591401,-15699633.920943141,-23586783.95636967,-68550.27158476034,58579.89564865094,-16132968.711132888,0.7939156207339892
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,103272.65042894683,11240983.792737495,18558761.52986837,88300.50901640253,105445.63715963735,-11816635.799255809,0.7808541990915645
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,190770.9864714546,-20741573.874316216,-19052104.286522932,-11632.425948450487,-60597.66654171393,10738755.646939017,0.5111614039481385
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-455289.7041205305,-5858797.886117015,-8605602.19825187,-164277.61441757123,251740.84300895082,17822050.41399519,1.2750395352625843
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-931223.7572885029,-13814415.806144835,27773232.27848635,-155522.49701816626,98929.01497429213,6007327.530959029,1.2458938893919735
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-621471.4630067056,-4804104.393580716,5062499.63521,-156472.53535353293,116501.91960254632,-21933756.91437951,1.2444584817835675
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-345372.536132419,23345988.592091117,12195265.63194552,117968.0232064107,-63404.41667663489,4285835.959080912,0.7804003048080794
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,467954.52433698135,-10859079.295787405,-2222204.4284805246,81671.1672005711,4560.613719622837,-16943893.113231853,0.723697920377194
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-285025.44441656675,-7643282.515427351,23142322.194977626,248155.33734314563,45245.4110793756,11496127.10752064,1.5287933021723843
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,949237.990391321,-22407679.89823443,2993989.925091166,-12904.531151534291,-150138.83501231606,16687414.830864154,0.6533621040652382
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-909018.0483893907,18143401.538379963,24318574.74370578,130370.64733298635,-136132.52583403394,20079155.61076378,1.2260798639089197
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,263865.5781036343,15158028.277757566,-22728656.88269508,-188279.8411141442,-195191.852178491,17895831.337906547,1.3652543189497697
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-293211.11030009785,21641584.12888455,24625139.33861874,-3034.725527432747,-133272.50334769156,-14603643.81190417,0.6978051115699103
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,90308.3628428881,-6228513.542386383,-21615622.989559963,44303.86712164385,181726.74134237634,-6949077.483554821,0.5163612817973208
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,644882.2051423558,161398.40408243984,24256988.430662006,-96585.71455914967,-191708.53152424458,9727595.937843647,0.9491352266714094
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,28764.333687773673,-13674475.363277156,11265685.20435343,5993.971187462681,151894.42899362498,6301663.4559248015,0.3159028869896085
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,503328.25656830776,28918832.053802844,-12037345.961751953,-31019.63301933417,104770.37732997962,-5361518.315892473,0.5817561955340684
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-495342.752015571,-27819830.272008885,-1293377.2523559667,-221036.40389411012,-7129.0358789410675,14184395.807064667,1.437154035117503
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-54465.066564487526,-9118703.236923415,1670606.1626377776,-13785.689292965195,-162390.5566243647,-20448551.40385307,0.5066352599152281
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-379190.99434285855,-26795539.859873876,1500019.702927839,-241022.68574732586,-278180.6278625251,6025370.088510364,1.5050135254076022
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,960900.062884008,-16514551.830623625,29195683.4628738,-266398.6953829392,-119434.96045645731,-20029605.803875457,1.8565111072237501
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-27885.00324607198,-26949350.566463955,-17632080.10923546,-218237.17775185808,-135240.82909191636,8587224.84899804,1.3855543304643803
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,859837.7600082734,-23937792.148773097,7742350.325971484,-78539.25044242342,-222949.07874047157,-9067285.796275625,0.7888210942015416
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,789008.8079181705,2703171.7552403696,8153175.573293418,57276.991671211494,-266872.98921939684,17124107.690027468,0.8363108108535852
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-986799.0360808594,-10196348.924400784,3335430.8647925965,-49465.86808971412,28534.189162455383,6304366.7192621045,0.6420756785093893
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-312375.2943690431,11431308.245352793,-23508192.21629099,25367.80191837938,270586.5944536476,16870821.366935864,0.6099093714478876
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,572537.9695085734,13454946.595745552,-25529579.475507356,82254.92318207305,-255206.9060305599,2551202.9563210383,0.8204939322471799
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-677468.6563530674,18214277.69614451,-5535814.877851877,-116199.37855297007,-222606.66872081292,16937008.317000933,1.0205259103386126
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,563638.0877371815,22163742.275021914,-13856810.221166473,-178120.33991812327,59666.999591632106,-12598959.565412896,1.1588775498140265
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-708498.9007230313,13677173.192112919,-26248477.5215134,-10523.231054448494,198288.5305571485,17750326.540461615,0.8029807812247275
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-581204.6410054107,22919805.856285866,-17868550.587723054,-237114.41697632757,-126235.9160688947,8879740.642967131,1.4610542537389664
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,631075.2247311489,1900315.1545235887,-23371783.64550422,212894.8533651408,83489.06989423238,-18594436.255968336,1.4775457217069012
299.51785118236046,74.68458536596249,6.731861368868969,13.383423934532162,4,58,-883587.2923918503,15473697.267997626,29579505.351499036,-205460.3910168914,128648.4015645776,-13197200.716049472,1.4640837882926427
